country_code,country,year,political_stability_score,indicator,unit,yoy_change,stability_category
SDN,Sudan,2012,-2.26056337356567,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2623538970947301,Very Low Stability
SDN,Sudan,2013,-2.19300961494446,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06755375862121005,Very Low Stability
SDN,Sudan,2014,-2.36308455467224,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1700749397277801,Very Low Stability
SDN,Sudan,2015,-2.15515303611755,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.20793151855468972,Very Low Stability
SDN,Sudan,2016,-2.33110570907593,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1759526729583798,Very Low Stability
SDN,Sudan,2017,-1.97152543067932,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.35958027839661,Very Low Stability
SDN,Sudan,2018,-1.8218629360199,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.14966249465942005,Very Low Stability
SDN,Sudan,2019,-1.69626581668854,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.12559711933135986,Very Low Stability
SDN,Sudan,2020,-1.65710651874542,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03915929794312012,Very Low Stability
SDN,Sudan,2021,-1.98767411708832,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.33056759834290017,Very Low Stability
SDN,Sudan,2022,-2.0769202709198,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08924615383147971,Very Low Stability
SDN,Sudan,2023,-2.46693897247314,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.3900187015533403,Very Low Stability
SUR,Suriname,1996,0.440209209918976,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
SUR,Suriname,1998,0.599269092082977,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.15905988216400097,Moderate Stability
SUR,Suriname,2000,0.212451234459877,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.38681785762309995,Moderate Stability
SUR,Suriname,2002,0.492683351039886,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.280232116580009,Moderate Stability
SUR,Suriname,2003,0.483302503824234,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.009380847215651966,Moderate Stability
SUR,Suriname,2004,0.30226343870163,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.18103906512260398,Moderate Stability
SUR,Suriname,2005,0.233044505119324,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06921893358230602,Moderate Stability
SUR,Suriname,2006,-0.0139150014147162,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2469595065340402,Low Stability
SUR,Suriname,2007,-0.0173227712512016,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.003407769836485398,Low Stability
SUR,Suriname,2008,0.0996380820870399,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11696085333824151,Moderate Stability
SUR,Suriname,2009,0.147267401218414,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.047629319131374095,Moderate Stability
SUR,Suriname,2010,0.0824754610657692,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0647919401526448,Moderate Stability
SUR,Suriname,2011,0.119975283741951,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.03749982267618181,Moderate Stability
SUR,Suriname,2012,0.0793254524469376,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0406498312950134,Moderate Stability
SUR,Suriname,2013,0.132779225707054,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0534537732601164,Moderate Stability
SUR,Suriname,2014,0.249270841479301,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11649161577224701,Moderate Stability
SUR,Suriname,2015,0.249509304761887,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.00023846328258600447,Moderate Stability
SUR,Suriname,2016,0.152817890048027,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09669141471386,Moderate Stability
SUR,Suriname,2017,0.11980140209198,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.033016487956047016,Moderate Stability
SUR,Suriname,2018,0.0582661032676697,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.061535298824310296,Moderate Stability
SUR,Suriname,2019,0.0876805111765862,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.029414407908916508,Moderate Stability
SUR,Suriname,2020,0.418843954801559,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3311634436249728,Moderate Stability
SUR,Suriname,2021,0.348392158746719,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07045179605483998,Moderate Stability
SUR,Suriname,2022,0.399689197540283,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.051297038793563954,Moderate Stability
SUR,Suriname,2023,0.412738472223282,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.013049274682999046,Moderate Stability
SWE,Sweden,1996,1.45682156085968,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
SWE,Sweden,1998,1.39918959140778,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.057631969451899856,High Stability
SWE,Sweden,2000,1.39177203178406,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.007417559623720038,High Stability
SWE,Sweden,2002,1.47525751590729,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08348548412322998,High Stability
SWE,Sweden,2003,1.34161329269409,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.13364422321320002,High Stability
SWE,Sweden,2004,1.36222684383392,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.02061355113982999,High Stability
SWE,Sweden,2005,1.29990482330322,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06232202053070002,High Stability
SWE,Sweden,2006,1.29393398761749,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0059708356857299805,High Stability
SWE,Sweden,2007,1.27147829532623,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.022455692291259988,High Stability
SWE,Sweden,2008,1.12833654880524,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1431417465209901,High Stability
SWE,Sweden,2009,1.08463823795319,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04369831085204989,High Stability
SWE,Sweden,2010,1.09417045116425,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.009532213211060014,High Stability
SWE,Sweden,2011,1.23068809509277,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.13651764392852006,High Stability
SWE,Sweden,2012,1.17059719562531,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.060090899467460046,High Stability
SWE,Sweden,2013,1.12777805328369,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04281914234161999,High Stability
SWE,Sweden,2014,1.06541478633881,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06236326694488015,High Stability
SWE,Sweden,2015,0.932670474052429,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.13274431228638095,Moderate Stability
SWE,Sweden,2016,1.00078213214874,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06811165809631103,High Stability
SWE,Sweden,2017,0.968603014945984,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.032179117202756014,Moderate Stability
SWE,Sweden,2018,0.921417593955994,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04718542098999001,Moderate Stability
SWE,Sweden,2019,1.01188635826111,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09046876430511597,High Stability
SWE,Sweden,2020,0.997376799583435,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.014509558677675005,Moderate Stability
SWE,Sweden,2021,1.01450800895691,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.01713120937347512,High Stability
SWE,Sweden,2022,0.910905122756958,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.10360288619995206,Moderate Stability
SWE,Sweden,2023,0.758365273475647,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15253984928131104,Moderate Stability
CHE,Switzerland,1996,1.45682156085968,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
CHE,Switzerland,1998,1.43966126441956,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01716029644011985,High Stability
CHE,Switzerland,2000,1.57881200313568,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.13915073871611994,High Stability
CHE,Switzerland,2002,1.54236817359924,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03644382953643999,High Stability
CHE,Switzerland,2003,1.24610948562622,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.29625868797302,High Stability
CHE,Switzerland,2004,1.22733986377716,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01876962184906006,High Stability
CHE,Switzerland,2005,1.19678211212158,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.030557751655579946,High Stability
CHE,Switzerland,2006,1.26811742782593,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07133531570434992,High Stability
CHE,Switzerland,2007,1.23440885543823,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.033708572387699975,High Stability
CHE,Switzerland,2008,1.22224521636963,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.012163639068599963,High Stability
CHE,Switzerland,2009,1.30772125720978,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08547604084015004,High Stability
CHE,Switzerland,2010,1.25859427452087,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.049126982688910026,High Stability
CHE,Switzerland,2011,1.30034208297729,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04174780845642001,High Stability
CHE,Switzerland,2012,1.41833603382111,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.11799395084381992,High Stability
CHE,Switzerland,2013,1.4011402130127,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01719582080840998,High Stability
CHE,Switzerland,2014,1.40265262126923,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0015124082565300956,High Stability
CHE,Switzerland,2015,1.32649421691895,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0761584043502801,High Stability
CHE,Switzerland,2016,1.28985404968262,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0366401672363299,High Stability
CHE,Switzerland,2017,1.24231648445129,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.047537565231330126,High Stability
CHE,Switzerland,2018,1.3194819688797,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07716548442840998,High Stability
CHE,Switzerland,2019,1.31097543239594,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.008506536483759986,High Stability
CHE,Switzerland,2020,1.17624020576477,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.13473522663116988,High Stability
CHE,Switzerland,2021,1.11537563800812,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06086456775665017,High Stability
CHE,Switzerland,2022,1.15974533557892,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.044369697570800115,High Stability
CHE,Switzerland,2023,1.07144391536713,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08830142021179,High Stability
SYR,Syrian Arab Republic,1996,-0.347959876060486,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
SYR,Syrian Arab Republic,1998,-0.0441065803170204,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3038532957434656,Low Stability
SYR,Syrian Arab Republic,2000,-0.180450946092606,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.13634436577558562,Low Stability
SYR,Syrian Arab Republic,2002,0.277536004781723,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.45798695087432906,Moderate Stability
SYR,Syrian Arab Republic,2003,0.0636451989412308,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.21389080584049222,Moderate Stability
SYR,Syrian Arab Republic,2004,-0.285746335983276,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.3493915349245068,Low Stability
SYR,Syrian Arab Republic,2005,-0.461608588695526,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.17586225271225003,Low Stability
SYR,Syrian Arab Republic,2006,-0.278217822313309,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18339076638221702,Low Stability
SYR,Syrian Arab Republic,2007,-0.339876115322113,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06165829300880399,Low Stability
SYR,Syrian Arab Republic,2008,-0.339036047458649,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0008400678634639669,Low Stability
SYR,Syrian Arab Republic,2009,-0.509100556373596,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.17006450891494695,Low Stability
SYR,Syrian Arab Republic,2010,-0.805789709091187,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.296689152717591,Low Stability
SYR,Syrian Arab Republic,2011,-2.01210689544678,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-1.206317186355593,Very Low Stability
SYR,Syrian Arab Republic,2012,-2.68227386474609,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.6701669692993102,Very Low Stability
SYR,Syrian Arab Republic,2013,-2.68114280700684,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.001131057739250263,Very Low Stability
SYR,Syrian Arab Republic,2014,-2.74882411956787,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06768131256103027,Very Low Stability
SYR,Syrian Arab Republic,2015,-2.965176820755,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2163527011871298,Very Low Stability
SYR,Syrian Arab Republic,2016,-2.90603613853455,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0591406822204501,Very Low Stability
SYR,Syrian Arab Republic,2017,-2.61291933059692,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.29311680793763006,Very Low Stability
SYR,Syrian Arab Republic,2018,-2.7364559173584,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.12353658676148038,Very Low Stability
SYR,Syrian Arab Republic,2019,-2.73046922683716,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.005986690521240234,Very Low Stability
SYR,Syrian Arab Republic,2020,-2.71184778213501,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.01862144470214977,Very Low Stability
SYR,Syrian Arab Republic,2021,-2.65965008735657,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05219769477844016,Very Low Stability
SYR,Syrian Arab Republic,2022,-2.77689838409424,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.11724829673767001,Very Low Stability
SYR,Syrian Arab Republic,2023,-2.75060677528381,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.026291608810430134,Very Low Stability
STP,São Tomé And Príncipe,1996,1.05037176609039,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,High Stability
STP,São Tomé And Príncipe,1998,1.08426582813263,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0338940620422401,High Stability
STP,São Tomé And Príncipe,2000,1.15119981765747,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.06693398952483998,High Stability
STP,São Tomé And Príncipe,2002,0.555834174156189,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.5953656435012811,Moderate Stability
STP,São Tomé And Príncipe,2003,0.25944972038269,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.296384453773499,Moderate Stability
STP,São Tomé And Príncipe,2004,0.572325527667999,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.31287580728530906,Moderate Stability
STP,São Tomé And Príncipe,2005,0.575508892536163,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0031833648681639515,Moderate Stability
STP,São Tomé And Príncipe,2006,0.347574234008789,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.227934658527374,Moderate Stability
STP,São Tomé And Príncipe,2007,0.394139468669891,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.04656523466110202,Moderate Stability
STP,São Tomé And Príncipe,2008,0.175346195697784,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.21879327297210702,Moderate Stability
STP,São Tomé And Príncipe,2009,0.146619737148285,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.028726458549499012,Moderate Stability
STP,São Tomé And Príncipe,2010,0.115442857146263,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.031176880002021998,Moderate Stability
STP,São Tomé And Príncipe,2011,0.0078263999894261,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.1076164571568369,Moderate Stability
STP,São Tomé And Príncipe,2012,0.0133354179561138,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0055090179666877,Moderate Stability
STP,São Tomé And Príncipe,2013,0.111840724945068,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0985053069889542,Moderate Stability
STP,São Tomé And Príncipe,2014,0.18418300151825,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07234227657318201,Moderate Stability
STP,São Tomé And Príncipe,2015,0.13627190887928,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.047911092638970004,Moderate Stability
STP,São Tomé And Príncipe,2016,0.215979158878326,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07970724999904599,Moderate Stability
STP,São Tomé And Príncipe,2017,0.183461591601372,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.03251756727695401,Moderate Stability
STP,São Tomé And Príncipe,2018,0.515948355197906,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.33248676359653406,Moderate Stability
STP,São Tomé And Príncipe,2019,0.500651299953461,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.015297055244445024,Moderate Stability
STP,São Tomé And Príncipe,2020,0.48960068821907,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.011050611734391036,Moderate Stability
STP,São Tomé And Príncipe,2021,0.585204601287842,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.09560391306877203,Moderate Stability
STP,São Tomé And Príncipe,2022,0.460358828306198,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.12484577298164401,Moderate Stability
STP,São Tomé And Príncipe,2023,0.44070503115654,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.019653797149658037,Moderate Stability
TJK,Tajikistan,1996,-2.11674880981445,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Very Low Stability
TJK,Tajikistan,1998,-1.84154975414276,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2751990556716901,Very Low Stability
TJK,Tajikistan,2000,-1.64776349067688,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.1937862634658798,Very Low Stability
TJK,Tajikistan,2002,-0.982307970523834,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.6654555201530461,Low Stability
TJK,Tajikistan,2003,-1.09949171543121,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.11718374490737604,Very Low Stability
TJK,Tajikistan,2004,-1.30745339393616,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.20796167850494984,Very Low Stability
TJK,Tajikistan,2005,-1.39246213436127,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08500874042511009,Very Low Stability
TJK,Tajikistan,2006,-1.3861448764801,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.00631725788116988,Very Low Stability
TJK,Tajikistan,2007,-0.752052187919617,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.6340926885604831,Low Stability
TJK,Tajikistan,2008,-0.830599308013916,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07854712009429898,Low Stability
TJK,Tajikistan,2009,-1.02539455890656,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.19479525089264405,Very Low Stability
TJK,Tajikistan,2010,-1.03453838825226,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.009143829345700016,Very Low Stability
TJK,Tajikistan,2011,-1.02323389053345,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.011304497718810147,Very Low Stability
TJK,Tajikistan,2012,-1.24085974693298,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.21762585639953014,Very Low Stability
TJK,Tajikistan,2013,-1.18237400054932,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05848574638366011,Very Low Stability
TJK,Tajikistan,2014,-0.69334077835083,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.48903322219849,Low Stability
TJK,Tajikistan,2015,-0.882318019866943,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.18897724151611306,Low Stability
TJK,Tajikistan,2016,-0.78061830997467,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10169970989227306,Low Stability
TJK,Tajikistan,2017,-0.674310863018036,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.10630744695663397,Low Stability
TJK,Tajikistan,2018,-0.747715353965759,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.07340449094772306,Low Stability
TJK,Tajikistan,2019,-0.51205986738205,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.23565548658370905,Low Stability
TJK,Tajikistan,2020,-0.500074505805969,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.011985361576080988,Low Stability
TJK,Tajikistan,2021,-0.676811933517456,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.17673742771148704,Low Stability
TJK,Tajikistan,2022,-0.740999102592468,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.06418716907501198,Low Stability
TJK,Tajikistan,2023,-0.47282150387764,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.26817759871482805,Low Stability
TZA,Tanzania,1996,-0.626190364360809,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Low Stability
TZA,Tanzania,1998,-0.408068776130676,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.218121588230133,Low Stability
TZA,Tanzania,2000,-0.701925754547119,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.29385697841644304,Low Stability
TZA,Tanzania,2002,-0.253289312124252,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.44863644242286704,Low Stability
TZA,Tanzania,2003,-0.855547189712524,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.602257877588272,Low Stability
TZA,Tanzania,2004,-0.671642243862152,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.18390494585037198,Low Stability
TZA,Tanzania,2005,-0.583453714847565,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.08818852901458696,Low Stability
TZA,Tanzania,2006,-0.357518166303635,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.22593554854393005,Low Stability
TZA,Tanzania,2007,-0.38706237077713,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.02954420447349504,Low Stability
TZA,Tanzania,2008,-0.228933870792389,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.15812849998474102,Low Stability
TZA,Tanzania,2009,0.0891812443733215,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.3181151151657105,Moderate Stability
TZA,Tanzania,2010,0.0144716212525964,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0747096231207251,Moderate Stability
TZA,Tanzania,2011,-0.0241334792226553,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.0386051004752517,Low Stability
TZA,Tanzania,2012,0.0514542907476425,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0755877699702978,Moderate Stability
TZA,Tanzania,2013,-0.162120848894119,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.2135751396417615,Low Stability
TZA,Tanzania,2014,-0.597118556499481,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.43499770760536194,Low Stability
TZA,Tanzania,2015,-0.423460692167282,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.17365786433219899,Low Stability
TZA,Tanzania,2016,-0.448246777057648,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.02478608489036599,Low Stability
TZA,Tanzania,2017,-0.570162117481232,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.12191534042358404,Low Stability
TZA,Tanzania,2018,-0.580475687980652,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.010313570499419944,Low Stability
TZA,Tanzania,2019,-0.388420015573502,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.19205567240715,Low Stability
TZA,Tanzania,2020,-0.480807662010193,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.092387646436691,Low Stability
TZA,Tanzania,2021,-0.33555868268013,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.14524897933006298,Low Stability
TZA,Tanzania,2022,-0.260344117879868,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.07521456480026201,Low Stability
TZA,Tanzania,2023,-0.0527516007423401,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.2075925171375279,Low Stability
THA,Thailand,1996,0.466799110174179,Political Stability and Absence of Violence/Terrorism: Estimate,Index,,Moderate Stability
THA,Thailand,1998,0.638839483261108,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.17204037308692893,Moderate Stability
THA,Thailand,2000,0.454958707094193,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.18388077616691495,Moderate Stability
THA,Thailand,2002,0.506276667118073,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.05131796002387995,Moderate Stability
THA,Thailand,2003,-0.145084381103516,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.651361048221589,Low Stability
THA,Thailand,2004,-0.717405676841736,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.57232129573822,Low Stability
THA,Thailand,2005,-0.870126605033875,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.152720928192139,Low Stability
THA,Thailand,2006,-1.13020014762878,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.260073542594905,Very Low Stability
THA,Thailand,2007,-1.11284792423248,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.017352223396299937,Very Low Stability
THA,Thailand,2008,-1.27209329605103,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15924537181855003,Very Low Stability
THA,Thailand,2009,-1.42447113990784,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.15237784385680997,Very Low Stability
THA,Thailand,2010,-1.44278836250305,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.01831722259520996,Very Low Stability
THA,Thailand,2011,-1.13353371620178,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.30925464630127,Very Low Stability
THA,Thailand,2012,-1.21663069725037,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08309698104858998,Very Low Stability
THA,Thailand,2013,-1.31168270111084,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.09505200386047008,Very Low Stability
THA,Thailand,2014,-0.906386315822601,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.4052963852882391,Low Stability
THA,Thailand,2015,-0.995044946670532,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08865863084793102,Low Stability
THA,Thailand,2016,-0.991300225257874,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.0037447214126580253,Low Stability
THA,Thailand,2017,-0.754879415035248,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.23642081022262595,Low Stability
THA,Thailand,2018,-0.799416124820709,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.04453670978546098,Low Stability
THA,Thailand,2019,-0.491406112909317,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.308010011911392,Low Stability
THA,Thailand,2020,-0.578270494937897,Political Stability and Absence of Violence/Terrorism: Estimate,Index,-0.08686438202857993,Low Stability
THA,Thailand,2021,-0.56877988576889,Political Stability and Absence of Violence/Terrorism: Estimate,Index,0.009490609169006903,Low Stability
